Id,imdbId,Label,Year,Genre
m48856,tt0379484,Gun-shy,2003,"Crime,Drama,Thriller"
m11194,tt0379557,Touching the Void,2003,"Documentary,Action,Adventure"
m81792,tt0379576,Vibrator,2003,"Drama,Romance,Foreign"
m56946,tt0379577,Vodka Lemon,2003,"Drama,Comedy,Romance,Foreign"
m3396,tt0379593,The Yes Men,2003,"Comedy,Documentary"
m23995,tt0379713,Billabong Odyssey,2003,"Action,Adventure,Documentary"
m53367,tt0379730,Charlie: The Life and Art of Charles Chaplin,2003,Documentary
m37284,tt0380164,Acacia,2003,Horror
m145594,tt0380311,Descongelate!,2003,"Drama,Comedy"
m173587,tt0380419,Dutch Light,2003,Documentary
m40669,tt0380472,Jump London,2003,
m292974,tt0380473,Just an American Boy,2003,
m78344,tt0380485,Bonjour Monsieur Shlomi,2003,"Comedy,Drama"
m339320,tt0380620,Red Passport,2003,"Crime,Drama"
m35021,tt0380726,The Old Fairy Tale: When the Sun Was God,2003,"Drama,Fantasy"
m40836,tt0380728,Stealing Christmas,2003,"Comedy,Family"
m93440,tt0380758,Hush!,2003,Documentary
m43699,tt0381131,The Deal,2003,"Comedy,Drama,Foreign,Romance,Thriller"
m70119,tt0381551,Le roman de Georgette,2003,Comedy
m38530,tt0381637,Symmetry,2003,Drama
m44850,tt0381716,Please Teach Me English,2003,"Drama,Comedy,Romance,Foreign"
m41091,tt0381838,...ing,2003,"Drama,Romance"
m31078,tt0381842,Twelve Mile Road,2003,Drama
m62276,tt0381936,Bummer,2003,"Action,Crime"
m27620,tt0382014,The Erotic Misadventures of the Invisible Man,2003,"Science Fiction,Comedy"
m190496,tt0382197,Insatiability,2003,"Drama,Foreign"
m101783,tt0382385,Zameen,2003,"Action,Thriller,Foreign"
m26841,tt0382631,Don't Even Think,2003,"Comedy,Crime"
m58089,tt0382711,People of Rome,2003,
m21131,tt0382734,Harvie Krumpet,2003,"Animation,Comedy"
m84739,tt0382804,Break Free,2003,
m40974,tt0382821,Green Tea,2003,"Drama,Foreign,Romance"
m253074,tt0382847,Mendy,2003,Drama
m60843,tt0382868,Nasu: Summer in Andalusia,2003,Animation
m15016,tt0383206,Barbie of Swan Lake,2003,"Animation,Family"
m59196,tt0383475,Lost Boys of Sudan,2003,Documentary
m246007,tt0383551,Palestine Is Still the Issue,2003,Documentary
m275771,tt0383998,Comedy Central Roast of Denis Leary,2003,Comedy
m10809,tt0384036,The Debutantes,2003,"Drama,Foreign,Thriller"
m257947,tt0384309,Mamay,2003,Drama
m150922,tt0384491,Samay: When Time Strikes,2003,
m5889,tt0384819,Azumi,2003,"Adventure,Drama,Action,Thriller,Romance"
m51890,tt0384832,Battlefield Baseball,2003,"Comedy,Foreign,Horror"
m46857,tt0385243,Somnambulance,2003,Drama
m135313,tt0385330,Welcome to Sherwood! The Story of 'The Adventures of Robin Hood',2003,Documentary
m74922,tt0385363,Zróbmy sobie wnuka,2003,Comedy
m214146,tt0386095,UncuT: Member Only,2003,"Comedy,Mystery"
m276486,tt0386123,The Work of Director Chris Cunningham,2003,Music
m282879,tt0386124,The Work of Director Spike Jonze,2003,"Documentary,Music"
m227481,tt0386831,Trench of Hope,2003,"TV Movie,History,Drama"
m79570,tt0387057,Beat the Drum,2003,Drama
m24251,tt0387301,"I Want a Dog for Christmas, Charlie Brown",2003,"Animation,Comedy,Family"
m35250,tt0387357,The Locals,2003,Horror
m19644,tt0387596,Silmido,2003,"Action,Drama,History"
m60676,tt0387682,Wesley Willis: The Daddy of Rock 'n' Roll,2003,Documentary
m9483,tt0388395,Schultze Gets the Blues,2003,"Comedy,Drama,Foreign"
m13398,tt0388473,Tokyo Godfathers,2003,"Animation,Drama"
m44472,tt0388534,Wasp,2003,Drama
m271124,tt0388544,Woodenhead,2003,"Fantasy,Music"
m3168,tt0389778,Three-Step Dance,2003,Drama
m65170,tt0389817,Breaking the Silence: Truth and Lies in the War on Terror,2003,Documentary
m182991,tt0390005,Finisterre,2003,Documentary
m35701,tt0390067,Gumball 3000: The Movie,2003,"Documentary,Adventure"
m27007,tt0390336,Overnight,2003,Documentary
m26961,tt0390393,Puppet Master: The Legacy,2003,"Horror,Fantasy,Science Fiction"
m1435,tt0390538,Tarnation,2003,"Documentary,Drama"
m75027,tt0391857,Checkpoint,2003,Documentary
m273578,tt0395293,VeggieTales: The Ballad of Little Joe,2003,"Family,Animation"
m13062,tt0395479,Boundin',2003,"Animation,Family"
m281189,tt0396041,Gory Gory Hallelujah,2003,"Comedy,Fantasy,Horror"
m20884,tt0396781,Peculiarities of the National Politics,2003,Comedy
m198306,tt0397612,Ricky Gervais Live: Animals,2003,Comedy
m59122,tt0398259,Peluca,2003,Comedy
m5846,tt0398563,Sky High,2003,"Action,Foreign,Horror,Thriller"
m18486,tt0399040,My Girl,2003,"Family,Comedy,Romance"
m12816,tt0399660,Skinhead Attitude,2003,"Documentary,Foreign"
m86576,tt0399942,Paap,2003,"Thriller,Action,Romance"
m61314,tt0400507,Ho visto le stelle,2003,Comedy
m62337,tt0400517,Hotte in Paradise,2003,Drama
m163111,tt0402144,Down the Hudson,2003,Documentary
m32234,tt0403990,Doppelganger,2003,"Comedy,Horror,Science Fiction,Thriller"
m105133,tt0405004,Hard Luck Hero,2003,
m205384,tt0405280,Los rollos perdidos de Pancho Villa,2003,
m41957,tt0405699,Antikiller 2: Antiterror,2003,
m152611,tt0406501,7:35 in the Morning,2003,
m13592,tt0408730,Eddie Izzard: Sexie,2003,Comedy
m126004,tt0409965,Five,2003,"Drama,Foreign"
m67857,tt0410321,The Mindscape of Alan Moore,2003,Documentary
m24837,tt0410332,August Underground's Mordum,2003,Horror
m33203,tt0410407,Orwell Rolls in His Grave,2003,Documentary
m249347,tt0412904,Landscape,2003,Documentary
m48125,tt0414042,The Valiants of Samothrace,2003,Comedy
m72443,tt0416881,"Josee, the Tiger and the Fish",2003,
m19445,tt0417053,Placebo: Soulmates Never Die: Live in Paris 2003,2003,Music
m58591,tt0419967,Miracle Run,2003,Drama
m36218,tt0420076,Pokémon: Jirachi Wish Maker,2003,"Action,Animation,Adventure,Family"
m97241,tt0420181,A Short Film About John Bolton,2003,Documentary
m153936,tt0420511,Back to School with Franklin,2003,"Animation,Family,Adventure"
m160266,tt0423881,Rahtree: Flower of the Night,2003,"Comedy,Horror"
m17592,tt0424565,The Wild Parrots of Telegraph Hill,2003,Documentary
m17345,tt0425027,Flywheel,2003,"Drama,Family"
m109554,tt0425153,Suicide Manual,2003,"Horror,Thriller,Foreign"
m85702,tt0426265,Trava: Fist Planet,2003,"Animation,Science Fiction"
m183672,tt0429245,Whole,2003,Documentary
m61492,tt0431077,g@me.,2003,Thriller
m77786,tt0434231,The Net,2003,Documentary
m27631,tt0435724,"Richard Pryor: I Ain't Dead Yet, #*%$#@!!",2003,Comedy
m73306,tt0436769,Karaoke Terror,2003,"Horror,Drama"
m69484,tt0437198,Winter Days,2003,Animation
m60976,tt0439574,The Fourth World War,2003,Documentary
m156063,tt0443335,Off the Charts: The Song-Poem Story,2003,Documentary
m71261,tt0458227,The Glamorous Life of Sachiko Hanai,2003,"Fantasy,Drama,Comedy,Foreign"
m246355,tt0495241,Saw,2003,"Crime,Horror,Thriller"
m17022,tt0768131,Michael Jackson: Number Ones,2003,Music
m197057,tt0768690,А поутру они проснулись,2003,"Drama,Comedy"
m78072,tt0820087,Nails,2003,"Action,Drama,Horror"
m376394,tt1039992,To Mars by A-Bomb: The Secret History of Project Orion,2003,Documentary
m41121,tt1054024,Warm Spring,2003,"Drama,Foreign"
m60213,tt1098199,Corto Maltese: The Ballad of the Salt Sea,2003,Animation
m33784,tt1105281,Huset vid vägens ände,2003,"Horror,Thriller"
m372946,tt1346954,The Box,2003,
m289519,tt2194492,Blues Story,2003,"TV Movie,Music,Documentary"
m27743,tt0122247,Serial Killing 101,2004,"Horror,Comedy"
m101917,tt0159290,Bluebird,2004,Drama
m1487,tt0167190,Hellboy,2004,"Fantasy,Action,Science Fiction"
m14623,tt0167456,Thunderbirds,2004,"Action,Adventure,Comedy,Family,Fantasy,Science Fiction"
m56943,tt0170508,The Remains of Nothing,2004,"History,Drama"
m2004,tt0177882,Kebab Connection,2004,"Action,Comedy,Romance"
m196044,tt0178812,"Panorama View, Street Car Motor Room",2004,Documentary
m34671,tt0196811,Olga,2004,"Drama,Foreign,History"
m11026,tt0204313,Exorcist: The Beginning,2004,"Horror,Mystery,Thriller"
m844,tt0212712,2046,2004,"Fantasy,Drama,Science Fiction,Romance"
m44328,tt0215992,The Mermaid,2004,Fantasy
m23594,tt0224025,Wild Roomies,2004,"Comedy,Drama,Romance"
m122036,tt0224286,The Imperceptable Transmutations,2004,
m44489,tt0233911,Ice Men,2004,Drama
m11632,tt0241025,Vanity Fair,2004,"Drama,Romance"
m18165,tt0246404,The 24th Day,2004,"Drama,Thriller"
m139589,tt0249600,An Interesting Story,2004,Comedy
m15566,tt0252028,Surviving Christmas,2004,"Comedy,Romance"
m44593,tt0259567,Perfect Opposites,2004,"Comedy,Drama,Romance"
m10591,tt0265208,The Girl Next Door,2004,Comedy
m258450,tt0265825,Addictions and Subtractions,2004,Drama
m27306,tt0270841,Cyber Wars,2004,"Action,Drama,Science Fiction,Thriller"
m31117,tt0270846,Superbabies: Baby Geniuses 2,2004,"Comedy,Family"
m42303,tt0270882,The Karate Dog,2004,"Action,Adventure,Comedy,Crime,Family"
m33255,tt0271211,Stoked: The Rise And Fall Of Gator,2004,Documentary
m41714,tt0273108,The Beautiful Country,2004,Drama
m140,tt0275491,Bad Education,2004,"Crime,Drama,Romance,Thriller"
m10046,tt0276830,Blueberry,2004,Western
m54807,tt0277895,Mickey,2004,"Drama,Family"
m12242,tt0279967,Mulan II,2004,"Animation,Comedy,Family,Action"
m37266,tt0286058,Secret Passage,2004,Drama
m110351,tt0286218,Thérèse: The Story of Saint Thérèse of Lisieux,2004,Drama
m13618,tt0287138,Who's Your Daddy?,2004,Comedy
m1954,tt0289879,The Butterfly Effect,2004,"Science Fiction,Thriller"
m56344,tt0289933,The Dark Diamond,2004,
m693,tt0290002,Meet the Fockers,2004,"Comedy,Romance"
m9833,tt0293508,The Phantom of the Opera,2004,"Music,Thriller,Drama,Romance"
m2789,tt0296572,The Chronicles of Riddick,2004,"Action,Science Fiction"
m249072,tt0296625,We Need a Vacation,2004,
m16617,tt0297284,Mindhunters,2004,"Mystery,Thriller,Crime"
m72413,tt0297871,The Family Jewels,2004,"Comedy,Drama"
m65507,tt0298120,Purgatory House,2004,Drama
m809,tt0298148,Shrek 2,2004,"Adventure,Animation,Comedy,Family,Fantasy"
m13700,tt0299172,Home on the Range,2004,"Animation,Family"
m9541,tt0300051,Jersey Girl,2004,"Comedy,Romance"
m44413,tt0300270,The Holy Girl,2004,"Drama,Foreign"
m149586,tt0302427,The Conscientious Objector,2004,Documentary
m673,tt0304141,Harry Potter and the Prisoner of Azkaban,2004,"Adventure,Fantasy,Family"
m56766,tt0304636,The Riverman,2004,"Crime,Drama,Thriller"
m259728,tt0305499,Long Dark Night,2004,"Drama,History,War"
m36353,tt0306097,Stratosphere Girl,2004,"Drama,Foreign,Mystery,Thriller"
m82151,tt0306836,Haack ...The King of Techno,2004,"Music,Documentary"
m5494,tt0306892,George and the Dragon,2004,Adventure
m10555,tt0307453,Shark Tale,2004,"Animation,Action,Comedy,Family"
m866,tt0308644,Finding Neverland,2004,Drama
m8842,tt0312329,Against the Ropes,2004,"Romance,Drama"
m25379,tt0313300,The Blue Butterfly,2004,"Adventure,Drama,Family"
m5552,tt0314063,Immortal,2004,"Drama,Action,Science Fiction"
m13505,tt0314498,The Perfect Score,2004,"Comedy,Crime"
m442,tt0314524,Popular Music,2004,"Comedy,Drama"
m44415,tt0315273,Benji: Off the Leash!,2004,"Drama,Family"
m13572,tt0315297,Twisted,2004,"Action,Adventure,Crime,Drama,Thriller"
m12634,tt0315824,The Big Bounce,2004,"Comedy,Crime"
m19719,tt0316187,LolliLove,2004,"Comedy,Documentary"
m558,tt0316654,Spider-Man 2,2004,"Action,Adventure,Fantasy"
m11045,tt0316732,Taxi,2004,"Thriller,Action,Comedy,Crime"
m14067,tt0316763,Thunderstruck,2004,Comedy
m23592,tt0316824,In Enemy Hands,2004,"Action,Drama,War,Thriller"
m17110,tt0317042,One Point O,2004,Science Fiction
m9801,tt0317198,Bridget Jones: The Edge of Reason,2004,"Comedy,Romance"
m2023,tt0317648,Hidalgo,2004,"Western,Adventure"
m9806,tt0317705,The Incredibles,2004,"Action,Adventure,Animation,Family"
m11430,tt0318403,The Lion King 1½,2004,"Animation,Comedy,Family"
m1653,tt0318462,The Motorcycle Diaries,2004,Drama
m59474,tt0318590,Cazuza: Time Doesn't Stop,2004,"Drama,Music"
m1577,tt0318627,Resident Evil: Apocalypse,2004,"Horror,Action,Science Fiction"
m10733,tt0318974,The Alamo,2004,"Western,History,War"
m435,tt0319262,The Day After Tomorrow,2004,"Action,Adventure,Science Fiction,Thriller"
m25033,tt0319728,The Last Horror Movie,2004,"Horror,Thriller"
m20128,tt0322420,Life Is a Miracle,2004,"Romance,Drama,Comedy"
m21175,tt0323013,Lakshya,2004,"Action,Drama,Foreign,Romance,War"
m11141,tt0323033,Laws of Attraction,2004,"Action,Comedy,Romance,Thriller"
m8080,tt0324127,Suspect Zero,2004,"Crime,Thriller"
m11208,tt0324554,Wicker Park,2004,"Drama,Mystery,Romance,Thriller"
m11588,tt0325596,The I Inside,2004,"Thriller,Mystery,Science Fiction"
m103785,tt0325675,Boats Out of Watermelon Rinds,2004,Drama
m10458,tt0325713,Soundless,2004,"Action,Thriller,Crime"
m10710,tt0326856,Envy,2004,Comedy
m9890,tt0327162,The Stepford Wives,2004,"Action,Comedy,Science Fiction"
m2122,tt0327247,The Whole Ten Yards,2004,"Comedy,Thriller,Crime"
m10204,tt0327437,Around the World in 80 Days,2004,"Action,Adventure,Comedy"
m314,tt0327554,Catwoman,2004,"Action,Crime"
m14442,tt0327679,Ella Enchanted,2004,"Family,Fantasy,Comedy"
m9509,tt0328107,Man on Fire,2004,"Action,Drama,Thriller,Crime"
m78789,tt0328990,Tomorrow We Move,2004,Comedy
m80012,tt0328993,Face of Terror,2004,"Action,Drama,Thriller"
m2319,tt0329030,The Dust Factory,2004,"Fantasy,Drama,Science Fiction,Family"
m10718,tt0329691,Torque,2004,Action
m63877,tt0329913,The Ranch,2004,"Drama,Comedy"
m31063,tt0330111,The Calcium Kid,2004,Comedy
m209414,tt0330539,The Kiss,2004,Drama
m15483,tt0330691,The Card Player,2004,"Horror,Mystery,Thriller"
m16729,tt0330702,Don't Move,2004,"Drama,Romance"
m7220,tt0330793,The Punisher,2004,"Action,Crime,Drama"
m36971,tt0331370,Whisky,2004,"Comedy,Drama,Foreign"
m11024,tt0331632,Scooby-Doo 2: Monsters Unleashed,2004,"Mystery,Fantasy,Adventure,Comedy"
m10742,tt0331952,The Clearing,2004,"Drama,Mystery,Thriller"
m11217,tt0331953,Club Dread,2004,"Comedy,Horror"
m15775,tt0332136,If Only,2004,"Fantasy,Drama,Romance"
m11036,tt0332280,The Notebook,2004,"Romance,Drama"
m13193,tt0332375,Saved!,2004,"Comedy,Drama"
m652,tt0332452,Troy,2004,"Adventure,Drama,War"
m26710,tt0332712,My Baby's Daddy,2004,Comedy
m401,tt0333766,Garden State,2004,"Comedy,Drama,Romance"
m10891,tt0334541,Tremors 4: The Legend Begins,2004,"Action,Comedy,Horror,Western"
m25334,tt0334725,Wondrous Oblivion,2004,"Drama,Foreign"
m12540,tt0334965,Bring It On Again,2004,Comedy
m11058,tt0335121,Godsend,2004,"Drama,Horror,Science Fiction,Thriller"
m5516,tt0335245,The Ladykillers,2004,"Comedy,Crime,Thriller"
m615,tt0335345,The Passion of the Christ,2004,Drama
m9384,tt0335438,Starsky & Hutch,2004,"Comedy,Crime"
m13476,tt0335559,Win a Date with Tad Hamilton!,2004,"Comedy,Romance"
m60672,tt0337103,Crimson Rivers II: Angels of the Apocalypse,2004,"Action,Thriller,Crime"
m10096,tt0337563,13 Going on 30,2004,"Comedy,Fantasy,Romance"
m21301,tt0337579,Barbershop 2:  Back in Business,2004,"Comedy,Drama"
m54583,tt0337640,Hollywood North,2004,"Comedy,Documentary"
m22489,tt0337660,Last Flight Out,2004,Action
m11137,tt0337697,The Prince & Me,2004,"Comedy,Romance"
m23704,tt0337708,The Rocket Post,2004,Drama
m10740,tt0337876,Birth,2004,"Drama,Mystery,Thriller"
m20483,tt0337917,Catch That Kid,2004,"Family,Action,Adventure"
m9759,tt0337921,Cellular,2004,"Action,Adventure,Crime,Thriller"
m38,tt0338013,Eternal Sunshine of the Spotless Mind,2004,"Science Fiction,Drama,Romance"
m10677,tt0338096,Dirty Dancing: Havana Nights,2004,"Drama,Romance"
m18804,tt0338097,Head in the Clouds,2004,"Drama,Romance,War"
m16430,tt0338133,Dandelion,2004,"Drama,Romance"
m49007,tt0338139,Iron Jawed Angels,2004,Drama
m15644,tt0338325,Paparazzi,2004,"Action,Drama,Thriller"
m5255,tt0338348,The Polar Express,2004,"Adventure,Animation,Family,Fantasy"
m41568,tt0338479,Tales from the Crapper,2004,"Science Fiction,Horror,Comedy"
m1997,tt0338512,Two Brothers,2004,"Adventure,Drama,Family"
m7131,tt0338526,Van Helsing,2004,"Horror,Adventure,Action"
m2567,tt0338751,The Aviator,2004,Drama
m29979,tt0339147,Highwaymen,2004,"Action,Crime,Thriller"
m11774,tt0339291,Lemony Snicket's A Series of Unfortunate Events,2004,"Adventure,Comedy,Family"
m16232,tt0339412,Mr. 3000,2004,"Comedy,Drama"
m43670,tt0339727,Stateside,2004,"Drama,Music,Romance"
m18701,tt0340012,Being Julia,2004,"Comedy,Drama,Romance"
m4676,tt0340137,Grande école,2004,"Comedy,Drama,Romance"
m34995,tt0340919,Puerto Vallarta Squeeze,2004,"Adventure,Action,Thriller"
m25283,tt0342636,Four Shades of Brown,2004,"Comedy,Drama"
m20162,tt0342689,Addiction - When Nothing Is Enough,2004,"Drama,Romance"
m5966,tt0343135,Along Came Polly,2004,"Comedy,Romance"
m1824,tt0343660,50 First Dates,2004,"Comedy,Romance"
m39850,tt0343663,Eros,2004,"Drama,Romance"
m2048,tt0343818,"I, Robot",2004,"Action,Science Fiction"
m44524,tt0344273,Kings and Queen,2004,"Romance,Drama,Comedy"
m2841,tt0344510,A Very Long Engagement,2004,Drama
m171429,tt0344936,Black Indians: An American Story,2004,Documentary
m42420,tt0345032,The Keys to the House,2004,"Drama,Foreign"
m15673,tt0345074,Connie and Carla,2004,"Music,Comedy,Crime"
m11836,tt0345950,The SpongeBob SquarePants Movie,2004,"Animation,Comedy,Family"
m5137,tt0346156,Sky Captain and the World of Tomorrow,2004,"Mystery,Action,Thriller,Science Fiction,Adventure"
m1966,tt0346491,Alexander,2004,"War,History,Action,Adventure,Drama,Romance"
m33294,tt0347016,In Your Hands,2004,Drama
m363,tt0347048,Head-On,2004,"Drama,Romance"
m4935,tt0347149,Howl's Moving Castle,2004,"Fantasy,Animation,Adventure"
m12140,tt0347246,Ghost in the Shell 2: Innocence,2004,"Animation,Drama,Science Fiction"
m21776,tt0347330,Cash Truck,2004,"Action,Drama,Crime"
m21665,tt0347332,Khakee,2004,Action
m67445,tt0347369,Jiminy Glick in Lalawood,2004,Comedy
m57977,tt0347449,Luna de Avellaneda,2004,"Drama,Romance"
m14134,tt0347473,Main Hoon Na,2004,Drama
m104718,tt0347718,Other Worlds,2004,Documentary
m8953,tt0348121,Steamboy,2004,"Animation,Fantasy,Science Fiction"
m2003,tt0348529,Anatomy of Hell,2004,Drama
m1944,tt0348593,The Door in the Floor,2004,Drama
m74684,tt0348847,"Massaï, les guerriers de la pluie",2004,"Adventure,Drama"
m167284,tt0348884,Viva Algeria,2004,Drama
m199283,tt0349116,Babushka,2004,Drama
m16428,tt0349169,Breakin' All the Rules,2004,"Comedy,Romance"
m16635,tt0349260,In My Country,2004,"Romance,Drama"
m16358,tt0349416,Eulogy,2004,"Comedy,Drama"
m9477,tt0349683,King Arthur,2004,"Adventure,War,History"
m55396,tt0349691,Koirankynnen leikkaaja,2004,Drama
m11128,tt0349710,Ladder 49,2004,"Drama,Action,Thriller"
m14292,tt0349825,Miracle,2004,"Drama,History"
m23520,tt0349889,Unstoppable,2004,"Action,Drama,Thriller"
m163,tt0349903,Ocean's Twelve,2004,"Thriller,Crime"
m4599,tt0350028,Raising Helen,2004,"Drama,Comedy,Romance"
m24034,tt0350194,Teacher's Pet,2004,"Animation,Drama,Family,Music"
m36984,tt0350232,Trespassing,2004,Horror
m1677,tt0350258,Ray,2004,"Drama,Music"
m21838,tt0350774,Dead & Breakfast,2004,"Comedy,Horror"
m11358,tt0351977,Walking Tall,2004,"Adventure,Drama,Action,Thriller"
m15237,tt0352277,De-Lovely,2004,"Drama,Music"
m135199,tt0352314,Ek Hasina Thi,2004,"Drama,Foreign"
m10609,tt0352520,The Life and Death of Peter Sellers,2004,"Drama,Comedy,Romance"
m112460,tt0352526,London Voodoo,2004,"Horror,Thriller"
m10594,tt0352851,The Skulls III,2004,Thriller
m41809,tt0352951,Under the Radar,2004,
m26,tt0352994,Walk on Water,2004,Drama
m15089,tt0353168,Fighter Pilot: Operation Red Flag,2004,Documentary
m10361,tt0353489,Ginger Snaps 2: Unleashed,2004,"Drama,Horror"
m77118,tt0353545,I Accidentally Domed Your Son,2004,"Action,Comedy"
m4974,tt0354356,Five Times Two,2004,"Drama,Romance"
m16226,tt0354690,Lady Death,2004,"Fantasy,Animation,Horror,Action,Science Fiction"
m20304,tt0354766,Never Die Alone,2004,"Action,Adventure,Crime,Drama,Thriller"
m12483,tt0355954,Riding the Bullet,2004,"Drama,Horror,Thriller"
m36763,tt0355987,Salem's Lot,2004,"Horror,Drama,Mystery,Thriller"
m9352,tt0356150,EuroTrip,2004,Comedy
m47488,tt0356159,HellBent,2004,Horror
m45881,tt0356443,The Bridge of San Luis Rey,2004,"Romance,Drama"
m78705,tt0356453,Live-In Maid,2004,"Drama,Foreign"
m11247,tt0356470,A Cinderella Story,2004,Comedy
m35005,tt0356485,Conversations with Mother,2004,"Comedy,Drama,Foreign"
m10145,tt0356618,The Forgotten,2004,"Crime,Drama,Horror,Mystery,Science Fiction,Thriller"
m8920,tt0356634,Garfield,2004,"Animation,Comedy,Family"
m1599,tt0356721,I Heart Huckabees,2004,"Comedy,Romance"
m26486,tt0357054,The Last Shot,2004,"Action,Comedy"
m21778,tt0357111,RRRrrrr!!!,2004,Comedy
m8699,tt0357413,Anchorman: The Legend of Ron Burgundy,2004,Comedy
m18442,tt0357585,Decoys,2004,"Horror,Science Fiction,Thriller"
m140278,tt0357608,Dogville Confessions,2004,
m4380,tt0358135,Shall We Dance?,2004,"Drama,Romance,Comedy"
m55738,tt0358148,Shut Up and Kiss Me!,2004,"Action,Romance,Comedy"
m17047,tt0358349,Agent Cody Banks 2: Destination London,2004,Comedy
m13558,tt0358500,H.H. Holmes: America's First Serial Killer,2004,"Crime,Documentary,History"
